"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"
"1412"	36343	3634.2	2500.86	2000.318	6.034	1831
"1413"	36345	3634.4	279.419	8228.087	-174.751	1832
"1414"	36347	3634.6	2555.776	2045.15	-46.52	1833
"1415"	36357	3635.6	2491.207	1995.06	0.099	1834
"1416"	36371	3637	2462.508	2035.708	-34.442	1835
"1417"	36377	3637.6	3220.814	1346.015	-22.603	1836
"1418"	36398	3639.7	188.517	8236.489	-179.413	1838
"1419"	36408	3640.7	166.586	8238.448	-179.134	1839
"1420"	36421	3642	2396.124	2033.703	-36.974	1840
"1421"	36429	3642.8	125.268	8237.123	-180.874	1841
"1422"	36458	3645.7	60.755	8236.845	-176.091	1842
"1423"	36463	3646.2	2557.628	2046.891	-43.392	1843
"1424"	36483	3648.2	2269.991	2039.47	-35.101	1844
"1425"	36503	3650.2	-17.622	8237.554	-183.316	1845
"1426"	36572	3657.1	2242.497	2055.944	-30.004	1846
"1427"	36575	3657.4	2256.838	2051.679	-32.252	1847
"1428"	36586	3658.5	-138.986	8243.101	-173.811	1848
"1429"	36589	3658.8	3685.7	1657.588	-33.339	1849
"1430"	36603	3660.2	3713.895	1682.911	-31.784	1850
"1431"	36630	3662.9	-216.004	8238.163	-181.687	1851
"1432"	36637	3663.6	2043.525	2001.772	-34.625	1852
"1433"	36645	3664.4	2217.826	2096.685	-2.946	1853
"1434"	36654	3665.3	2273.794	2049.162	-40.791	1854
"1435"	36661	3666	2273.5	2049.03	-41.074	1855
"1436"	36662	3666.1	2032.948	1997.125	-32.767	1856
"1437"	36673	3667.2	3851.555	1798.014	-42.22	1857
"1438"	36693	3669.2	3895.121	1840.913	-38.987	1858
"1439"	36699	3669.8	-367.962	8240.108	-175.817	1859
"1440"	36716	3671.5	2557.452	2047.044	-43.375	1860
"1441"	36718	3671.7	1944.026	2012.41	-41.832	1861
"1442"	36718	3671.7	1976.471	1985.625	-22.516	1862
"1443"	36720	3671.9	3948.459	1893.638	-40.599	1863
"1444"	36727	3672.6	3963.018	1903.888	-40.938	1864
"1445"	36748	3674.7	1913.078	1963.513	-31.731	1866
"1446"	36756	3675.5	4021.372	1961.904	-46.811	1867
"1447"	36766	3676.5	-528.292	8251.631	-181.471	1868
"1448"	36774	3677.3	1878.072	1963.22	-29.22	1869
"1449"	36813	3681.2	-643.487	8258.097	-181.602	1870
"1450"	36829	3682.8	2291.854	2031.717	-41.853	1871
"1451"	36847	3684.6	4168.574	2156.014	-49.777	1872
"1452"	36869	3686.8	-743.87	8262.743	-179.004	1873
"1453"	36913	3691.2	-829.323	8246.111	-179.967	1874
"1454"	36932	3693.1	-836.959	8242.037	-180.301	1875
"1455"	36958	3695.7	-887.886	8248.787	-171.919	1876
"1456"	36964	3696.3	2086.708	1994.306	-34.299	1877
"1457"	36969	3696.8	-910.226	8256.305	-179.934	1878
"1458"	36991	3699	2042.869	2005.727	-39.088	1879
"1459"	36994	3699.3	-980.05	8266.175	-181.001	1880
"1460"	37007	3700.6	-1006.968	8261.08	-180.255	1881
"1461"	37033	3703.2	-1072.809	8263.427	-180.258	1882
"1462"	37052	3705.1	4434.214	2632.125	-59.835	1883
"1463"	37100	3709.9	-1189.313	8280.48	-180.205	1884
"1464"	37117	3711.6	1892.548	1987.59	-42.935	1885
"1465"	37153	3715.2	1806.389	1984.378	-41.726	1886
"1466"	37217	3721.6	-1344.686	8288.304	-180.801	1887
"1467"	37274	3727.3	1547.142	2004.056	-34.483	1888
"1468"	37305	3730.4	-1577.382	8274.366	-180.246	1889
"1469"	37416	3741.5	-1840.18	8261.143	-178.923	1890
"1470"	37436	3743.5	-1911.48	8252.999	-172.843	1891
"1471"	37446	3744.5	4456.89	3600.328	-70.201	1892
"1472"	37448	3744.7	2842.887	1807.269	-32.529	1893
"1473"	37491	3749	4426.945	3720.714	-73.042	1894
"1474"	37496	3749.5	-2018.548	8243.192	-178.953	1895
"1475"	37514	3751.3	-2051.909	8230.912	-171.19	1896
"1476"	37518	3751.7	2810.966	1868.503	-26.719	1897
"1477"	37536	3753.5	4377.369	3824.935	-75.962	1898
"1478"	37539	3753.8	2583.504	1991.464	136.762	1899
"1479"	37540	3753.9	-2125.946	8213.327	-169.577	1900
"1480"	37547	3754.6	-2133.147	8205.966	-172.469	1901
"1481"	37566	3756.5	-2183.267	8200.145	-171.652	1902
"1482"	37573	3757.2	-3425.589	7188.846	-158.843	1903
"1483"	37611	3761	-2305.563	8177.215	-168.504	1904
"1484"	37629	3762.8	3024.032	2233.135	-47.196	1905
"1485"	37633	3763.2	-3425.584	7189.298	-158.72	1906
"1486"	37645	3764.4	-2393.562	8142.474	-168.983	1907
"1487"	37655	3765.4	4256.433	4104.98	-83.568	1909
"1488"	37669	3766.8	2555.868	1934.522	-43.969	1910
"1489"	37673	3767.2	654.018	2075.915	-36.303	1911
"1490"	37680	3767.9	4224.794	4162.533	-83.931	1912
"1491"	37687	3768.6	4215.647	4172.496	-85.674	1913
"1492"	37687	3768.6	-2500.765	8100.112	-173.879	1914
"1493"	37715	3771.4	2556.317	2038.96	-40.3	1915
"1494"	37717	3771.6	2478.303	1921.709	2.379	1916
"1495"	37728	3772.7	2453.574	1963.343	-45.938	1917
"1496"	37741	3774	4131.155	4288.759	-80.151	1918
"1497"	37744	3774.3	-2619.61	8047.814	-166.371	1919
"1498"	37753	3775.2	525.858	2068.747	-28.379	1921
"1499"	37755	3775.4	4115.594	4302.293	-87.278	1922
"1500"	37763	3776.2	2383.849	1952.451	-44.198	1923
"1501"	37765	3776.4	4100.857	4328.372	-87.485	1924
"1502"	37771	3777	4095.032	4343.161	-87.573	1925
"1503"	37780	3777.9	480.704	2056.423	-31.763	1926
"1504"	37785	3778.4	-2724.329	7984.237	-165.194	1927
"1505"	37794	3779.3	4079.541	4412.215	-78.752	1928
"1506"	37806	3780.5	425.675	2047.413	-27.8	1929
"1507"	37829	3782.8	-2798.889	7928.164	-163.325	1930
"1508"	37833	3783.2	4020.491	4492.209	-91.161	1931
"1509"	37841	3784	4005.086	4512.263	-92.819	1932
"1510"	37846	3784.5	2467.785	1975.936	-29.677	1933
"1511"	37871	3787	-2891.035	7846.325	-161.773	1934
"1512"	37879	3787.8	3984.117	4583.853	-85.603	1935
"1513"	37885	3788.4	3968.332	4583.156	-94.833	1936
"1514"	37899	3789.8	3959.922	4625.066	-84.869	1937
"1515"	37904	3790.3	3955.052	4631.138	-91.787	1938
"1516"	37910	3790.9	-2951.538	7782.588	-161.444	1939
"1517"	37915	3791.4	3939.299	4658.746	-93.108	1940
"1518"	37925	3792.4	3934.518	4684.351	-85.82	1941
"1519"	37940	3793.9	3909.479	4716.558	-95.689	1942
"1520"	37965	3796.4	3869.165	4762.923	-99.852	1943
"1521"	38001	3800	2167.392	2010.971	-41.47	1944
"1522"	38030	3802.9	2111.691	2015.02	-45.482	1945
"1523"	38031	3803	-3197.811	7539.473	-157.763	1946
"1524"	38042	3804.1	3773.331	4943.151	-99.848	1947
"1525"	38051	3805	-3230.461	7494.579	-155.429	1948
"1526"	38057	3805.6	3764.406	4990.669	-92.393	1949
"1527"	38082	3808.1	3752.572	5037.494	-92.494	1950
"1528"	38090	3808.9	-3270.858	7403.193	-154.352	1951
"1529"	38101	3810	3710.917	5077.621	-107.107	1952
"1530"	38118	3811.7	1954.315	1987.932	-34.635	1953
"1531"	38131	3813	-3321.541	7311.951	-154.97	1954
"1532"	38143	3814.2	-3321.695	7294.847	-153.155	1955
"1533"	38152	3815.1	3644.901	5190.264	-108.224	1956
"1534"	38164	3816.3	1875.048	1969.172	-42.271	1957
"1535"	38179	3817.8	3623.956	5256.498	-112.769	1958
"1536"	38180	3817.9	-224.165	2085.764	-32.174	1959
"1537"	38180	3817.9	1874.793	1970.307	-43.223	1960
"1538"	38185	3818.4	2044.199	1977.566	-34.571	1961
"1539"	38187	3818.6	3614.144	5283.369	-105.679	1962
"1540"	38189	3818.8	2042.008	1974.793	-40.587	1963
"1541"	38192	3819.1	3613.028	5300.743	-96.489	1964
"1542"	38199	3819.8	-3385.66	7218.315	-150.86	1965
"1543"	38200	3819.9	3598.154	5318.397	-105.951	1966
"1544"	38202	3820.1	1049.635	-664.79	16.838	1967
"1545"	38206	3820.5	3593.73	5341.151	-96.551	1968
"1546"	38219	3821.8	1864.032	1974.231	-28.275	1969
"1547"	38223	3822.2	3570.129	5386.738	-98.507	1970
"1548"	38225	3822.4	-3406.94	7189.228	-157.442	1971
"1549"	38228	3822.7	3560.579	5392.404	-107.537	1972
"1550"	38232	3823.1	1833.697	1981.639	-34.069	1973
"1551"	38236	3823.5	3547.117	5400.681	-112.255	1974
"1552"	38246	3824.5	3548.707	5428.791	-100.67	1975
"1553"	38252	3825.1	3534.926	5433.083	-114.161	1976
"1554"	38261	3826	3525.477	5452.146	-113.558	1977
"1555"	38304	3830.3	-3442.94	7101.229	-151.842	1978
"1556"	38352	3835.1	-502.432	2097.141	-38.115	1979
"1557"	38378	3837.7	3425.474	5727.924	-115.681	1980
"1558"	38411	3841	3401.624	5801.777	-125.755	1981
"1559"	38431	3843	-3422.571	7188.617	-163.661	1982
"1560"	38450	3844.9	-637.922	2117.361	-32.598	1983
"1561"	38471	3847	3372.873	5975.694	-113.319	1984
"1562"	38485	3848.4	3360.549	6014.146	-114.961	1985
"1563"	38503	3850.2	-3466.039	6834.412	57.425	1986
"1564"	38531	3853	3331.232	6120.527	-116.554	1987
"1565"	38537	3853.6	-3422.444	7188.477	-162.854	1988
"1566"	38548	3854.7	3319.671	6154.357	-126.25	1989
"1567"	38568	3856.7	3294.683	6207.768	-131.079	1990
"1568"	38577	3857.6	3294.164	6232.519	-127.46	1991
"1569"	38594	3859.3	3284.224	6255.719	-120.362	1992
"1570"	38626	3862.5	-952.133	2119.443	-24.859	1993
"1571"	38632	3863.1	3252.095	6323.787	-138.566	1994
"1572"	38685	3868.4	-1028.947	2100.543	-26.116	1995
"1573"	38703	3870.2	3217.947	6491.147	-126.344	1996
"1574"	38716	3871.5	-1059.556	2104.666	-24.88	1997
"1575"	38733	3873.2	3182.675	6556.967	-136.504	1998
"1576"	38745	3874.4	3176.709	6589.099	-136.236	1999
"1577"	38746	3874.5	-1113.998	2097.457	-25.678	2000
"1578"	38748	3874.7	2461.852	1961.077	-52.161	2001
"1579"	38765	3876.4	3159.57	6642.797	-144.544	2002
"1580"	38774	3877.3	-1165.365	2085.318	-20.175	2003
"1581"	38782	3878.1	3150.767	6688.567	-132.165	2004
"1582"	38794	3879.3	-1189.203	2082.591	-33.426	2005
"1583"	38804	3880.3	2467.541	1975.599	-30.135	2006
"1584"	38804	3880.3	3122.521	6728.811	-147.016	2007
"1585"	38811	3881	-1218.66	2080.715	-31.62	2008
"1586"	38825	3882.4	-1249.55	2070.692	-21.418	2009
"1587"	38834	3883.3	3095.667	6801.657	-146.478	2010
"1588"	38846	3884.5	3091.919	6828.579	-140.989	2011
"1589"	38848	3884.7	-1290.9	2070.173	-23.964	2012
"1590"	38856	3885.5	-1301.233	2069.365	-22.892	2013
"1591"	38862	3886.1	3078.889	6878.634	-141.701	2014
"1592"	38863	3886.2	-1314.376	2057.361	-19.671	2015
"1593"	38879	3887.8	3070.341	6930.975	-144.603	2016
"1594"	38900	3889.9	3045.32	6961.167	-152.124	2017
"1595"	38904	3890.3	-1377.062	2037.369	-18.635	2018
"1596"	38929	3892.8	3011.909	7033.847	-153.199	2019
"1597"	38940	3893.9	-1438.13	2019.962	-22.783	2020
"1598"	38948	3894.7	2985.712	7087.906	-153.004	2021
"1599"	38960	3895.9	2965.9	7117.077	-154.327	2022
"1600"	38978	3897.7	-1490.485	2002.985	-23.573	2023
"1601"	38992	3899.1	-1505.224	2000.922	-28.367	2024
"1602"	38994	3899.3	2927.74	7183.918	-160.356	2025
"1603"	38995	3899.4	2465.281	1968.884	-43.594	2026
"1604"	39036	3903.5	-1567.857	1966.569	-27.574	2027
"1605"	39051	3905	2837.379	7296.475	-158.601	2028
"1606"	39070	3906.9	-1621.458	1939.908	-26.776	2029
"1607"	39116	3911.5	2728.041	7442.812	-160.94	2030
"1608"	39118	3911.7	-1683.891	1912.927	-29.157	2031
"1609"	39130	3912.9	2702.583	7474.509	-162.009	2032
"1610"	39165	3916.4	-1742.839	1890.396	-28.994	2033
"1611"	39167	3916.6	2671.149	7514.327	-166.298	2034
"1612"	39173	3917.2	-1752.388	1880.942	-29.311	2035
"1613"	39185	3918.4	2637.958	7550.267	-162.351	2036
"1614"	39199	3919.8	3032.402	1285.123	-21.758	2037
"1615"	39207	3920.6	2608.958	7597.722	-165.246	2038
"1616"	39220	3921.9	2598.53	7626.037	-171.609	2039
"1617"	39261	3926	-1890.164	1795.791	-23.025	2040
"1618"	39263	3926.2	2521.478	7694.692	-172.77	2041
"1619"	39275	3927.4	-1908.52	1789.507	-25.456	2042
"1620"	39286	3928.5	2486.03	7739.079	-172.659	2043
"1621"	39332	3933.1	-1981.818	1749.781	-25.063	2044
"1622"	39362	3936.1	-2016.212	1725.914	-24.52	2045
"1623"	39376	3937.5	2298.537	7905.092	-176.417	2046
"1624"	39403	3940.2	2247.267	7944.449	-175.327	2047
"1625"	39411	3941	2233.17	7961.19	-177.24	2048
"1626"	39411	3941	-1107.056	2099.81	-29.056	2049
"1627"	39422	3942.1	2210.259	7983.654	-175.943	2050
"1628"	39455	3945.4	-2147.594	1639.078	-17.55	2051
"1629"	39459	3945.8	2122.611	8040.621	-176.964	2052
"1630"	39472	3947.1	2099.341	8043	-177.252	2053
"1631"	39531	3953	2028.743	8149.318	-169.366	2054
"1632"	39542	3954.1	-2191.937	1646.389	-18.155	2055
"1633"	39565	3956.4	-2205.881	1634.427	-24.127	2056
"1634"	39580	3957.9	1902.324	8185.169	-177.895	2057
"1635"	39591	3959	1874.255	8192.629	-178.728	2058
"1636"	39616	3961.5	1809.819	8210.656	-179.898	2059
"1637"	39635	3963.4	1764.788	8226.941	-178.145	2060
"1638"	39677	3967.6	-2284.118	1527.119	-23.422	2061
"1639"	39689	3968.8	1622.085	8261.737	-179.786	2062
"1640"	39725	3972.4	1538.241	8263.328	-181.153	2063
"1641"	39741	3974	1504.994	8272.35	-180.593	2064
"1642"	39756	3975.5	1467.583	8279.402	-179.095	2065
"1643"	39779	3977.8	-1992.212	1748.029	-25.148	2066
"1644"	39788	3978.7	-2017.017	1727.247	-16.963	2067
"1645"	39814	3981.3	1316.513	8278.705	-179.864	2068
"1646"	39847	3984.6	-2146.396	1637.715	-12.673	2069
"1647"	39905	3990.4	-2214.655	1539.927	-14.756	2070
"1648"	39936	3993.5	-2603.691	-547.016	31.879	2071
"1649"	39941	3994	-2201.558	1539.589	-20.18	2072
"1650"	39960	3995.9	-2245.733	1528.339	-8.613	2073
"1651"	39989	3998.8	-2312.951	1483.023	-15.615	2074
"1652"	40011	4001	-2343.023	1447.288	-19.019	2075
"1653"	40054	4005.3	4463.269	2713.179	-57.372	2076
"1654"	40135	4013.4	-2433.577	1273.991	-18.53	2077
"1655"	40149	4014.8	533.289	8236.775	-180.611	2078
"1656"	40173	4017.2	-2457.052	1211.978	-12.352	2079
"1657"	40196	4019.5	-2477.95	1174.235	-7.998	2080
"1658"	40244	4024.3	-2480.01	1107.874	3.276	2081
"1659"	40258	4025.7	-2499.124	1114.556	3.623	2082
"1660"	40268	4026.7	-2502.385	1127.104	-5.601	2083
"1661"	40288	4028.7	158.434	8229.599	-179.849	2084
"1662"	40315	4031.4	-2494.235	1173.265	-16.089	2085
"1663"	40328	4032.7	-2495.259	1192.647	-17.073	2086
"1664"	40355	4035.4	-2503.155	1189.93	-11.186	2087
"1665"	40379	4037.8	-2522.99	1151.987	-10.768	2088
"1666"	40389	4038.8	4454.206	3619.555	-78.916	2089
"1667"	40426	4042.5	4430.117	3707.384	-84.518	2090
"1668"	40431	4043	-193.362	8219.618	-178.845	2091
"1669"	40457	4045.6	-2554.468	1052.599	-13.859	2092
"1670"	40469	4046.8	-2561.38	1030.064	-13.799	2093
"1671"	40492	4049.1	-2565.396	997.906	-8.564	2094
"1672"	40524	4052.3	4359.24	3935.455	-82.075	2095
"1673"	40530	4052.9	-437.323	8227.877	-178.162	2096
"1674"	40554	4055.3	-2594.594	929.018	-9.659	2097
"1675"	40644	4064.3	-2566.89	895.858	-10.041	2098
"1676"	40650	4064.9	-2571.251	886.942	4.19	2100
"1677"	40686	4068.5	4130.546	4304.231	-95.589	2101
"1678"	40701	4070	-2594.779	914.86	-13.342	2102
"1679"	40703	4070.2	-885.851	8241.448	-180.64	2103
"1680"	40721	4072	4079.657	4387.719	-94.448	2104
"1681"	40724	4072.3	-931.094	8242.127	-174.412	2105
"1682"	40732	4073.1	-2612.659	897.97	4.664	2106
"1683"	40737	4073.6	-965.457	8241.657	-179.691	2107
"1684"	40765	4076.4	4031.37	4480.285	-94.124	2108
"1685"	40772	4077.1	-1065.606	8251.286	-181.249	2109
"1686"	40784	4078.3	-1101.858	8256.978	-180.684	2110
"1687"	40802	4080.1	-2603.571	811.415	-5.487	2111
"1688"	40807	4080.6	-1160.495	8264.437	-182.4	2112
"1689"	40825	4082.4	3949.446	4637.532	-95.911	2113
"1690"	40835	4083.4	-2616.966	769.123	-2.841	2114
"1691"	40840	4083.9	-1258.268	8262.58	-181.164	2115
"1692"	40846	4084.5	3925.544	4686.475	-97.163	2116
"1693"	40847	4084.6	-2635.696	758.724	-2.745	2117
"1694"	40852	4085.1	-1293.192	8260.679	-181.841	2118
"1695"	40889	4088.8	-1353.609	8263.199	-181.188	2119
"1696"	40902	4090.1	-2653.712	720.981	-9.213	2120
"1697"	40913	4091.2	-1422.708	8266.31	-180.607	2121
"1698"	40913	4091.2	-3280.547	6600.063	10.243	2122
"1699"	40934	4093.3	3802.857	4877.173	-98.378	2123
"1700"	40940	4093.9	3800.452	4892.45	-99.178	2124
"1701"	40947	4094.6	-2654.787	732.013	-6.893	2125
"1702"	40958	4095.7	3774.757	4927.393	-99.316	2126
"1703"	40970	4096.9	-1588.682	8262.512	-173.592	2127
"1704"	40980	4097.9	-2655.782	701.117	-3.055	2128
"1705"	40987	4098.6	3745.962	5002.823	-107.583	2129
"1706"	40992	4099.1	3742.529	5017.841	-107.489	2130
"1707"	40995	4099.4	-1646.034	8274.177	-181.508	2131
"1708"	41015	4101.4	3718.576	5080.419	-106.469	2132
"1709"	41023	4102.2	3718.186	5071.76	-115.473	2133
"1710"	41029	4102.8	-1748.445	8274.972	-177.49	2134
"1711"	41041	4104	-2654.729	615.574	-1.831	2135
"1712"	41055	4105.4	3679.183	5143.73	-104.792	2136
"1713"	41074	4107.3	3663.132	5157.434	-112.056	2137
"1714"	41079	4107.8	-2678.871	553.584	1.436	2138
"1715"	41080	4107.9	-1879.6	8244.942	-177.192	2139
"1716"	41096	4109.5	-1923.481	8243.73	-178.445	2140
"1717"	41098	4109.7	3645.853	5178.306	-103.689	2141
"1718"	41103	4110.2	3657.565	5162.463	-109.308	2142
"1719"	41109	4110.8	-2692.254	526.975	-5.298	2143
"1720"	41111	4111	-1961.715	8240.467	-172.135	2144
"1721"	41113	4111.2	3647.814	5213.457	-102.234	2145
"1722"	41143	4114.2	-2676.674	507.492	-6.115	2146
"1723"	41158	4115.7	-2064.127	8228.298	-174.878	2147
"1724"	41173	4117.2	-2099.316	8216.155	-174.238	2148
"1725"	41196	4119.5	-2166.942	8206.231	-172.508	2149
"1726"	41218	4121.7	-2659.193	428.173	1.783	2150
"1727"	41252	4125.1	-2293.689	8173.641	-173.854	2151
"1728"	41269	4126.8	3457.838	5616.743	-111.661	2152
"1729"	41293	4129.2	-2704.128	405.06	-8.606	2153
"1730"	41298	4129.7	-2397.551	8152.4	-173.771	2154
"1731"	41319	4131.8	-2449.008	8135.412	-170.239	2155
"1732"	41349	4134.8	-2520.423	8095.536	-172.716	2156
"1733"	41427	4142.6	-2633.116	8042.509	-171.167	2157
"1734"	41458	4145.7	-2694.359	8012.917	-167.136	2159
"1735"	41476	4147.5	3662.705	5154.414	-112.841	2160
"1736"	41479	4147.8	-2735.518	7974.635	-167.508	2161
"1737"	41486	4148.5	191.061	-1705.035	29.101	2162
"1738"	41561	4156	-2773.371	7977.839	-168.748	2163
"1739"	41584	4158.3	-2820.132	7931.258	-167.258	2164
"1740"	41603	4160.2	-2844.195	7917.804	-164.719	2165
"1741"	41644	4164.3	-2919.247	7843.008	-164.823	2166
"1742"	41664	4166.3	-2962.326	7811.819	-165.142	2167
"1743"	41743	4174.2	-3092.374	7677.197	-161.595	2168
"1744"	41749	4174.8	-3100.13	7664.331	-162.394	2169
"1745"	41776	4177.5	-3116.881	7603.077	-160.166	2170
"1746"	41786	4178.5	-3138.608	7584.176	-160.041	2171
"1747"	41815	4181.4	-3198.517	7538.466	-159.982	2172
"1748"	41838	4183.7	-3215.669	7502.957	-159.532	2173
"1749"	41868	4186.7	-3231.492	7456.53	-160.452	2174
"1750"	41887	4188.6	2963.407	7107.857	-147.646	2175
"1751"	41897	4189.6	-3270.636	7406.587	-157.781	2176
"1752"	41910	4190.9	-3273.32	7380.381	-156.849	2177
"1753"	41920	4191.9	2936.121	7158.138	-159.427	2178
"1754"	41950	4194.9	-3324.848	7302.252	-154.47	2179
"1755"	41957	4195.6	2895.81	7207.848	-154.227	2180
"1756"	41980	4197.9	948.468	-797.111	21.19	2181
"1757"	42053	4205.2	-3406.519	7150.443	-153.329	2182
"1758"	42083	4208.2	-3427.241	7125.654	-151.279	2183
"1759"	42127	4212.6	-3464.186	7092.301	-152.799	2184
"1760"	42130	4212.9	2556.029	2046.864	-57.098	2185
"1761"	42136	4213.5	2552.574	2044.579	-42.059	2186
"1762"	42153	4215.2	2619.848	7614.912	-171.917	2187
"1763"	42177	4217.6	-3492.308	7042.372	-152.859	2188
"1764"	42196	4219.5	-3482.49	7019.559	-149.674	2189
"1765"	42196	4219.5	2546.086	2046.268	-53.494	2190
"1766"	42233	4223.2	-3507.982	6971.999	-149.147	2191
"1767"	42312	4231.1	-3531.097	6941.037	-153.221	2192
"1768"	42406	4240.5	-3523.597	6942.994	-149.943	2193
"1769"	42450	4244.9	-3521.537	6936.694	-155.647	2194
"1770"	42469	4246.8	2546.858	2059.058	-38.536	2195
"1771"	42510	4250.9	-3532.416	6971.312	-150.083	2196
"1772"	42621	4262	2541.697	2058.185	-45.448	2197
"1773"	42622	4262.1	1614.605	8247.744	-179.265	2198
"1774"	42626	4262.5	-3458.867	7085.42	-152.294	2199
"1775"	42641	4264	-3456.102	7105.023	-152.469	2200
"1776"	42679	4267.8	1475.231	8265.332	-180.284	2201
"1777"	42684	4268.3	-3418.674	7128.287	-152.347	2202
"1778"	42712	4271.1	2453.219	1962.361	-45.836	2203
"1779"	42722	4272.1	1355.926	8273.475	-180.401	2204
"1780"	42767	4276.6	1232.876	8270.668	-182.45	2205
"1781"	42780	4277.9	1210.238	8267.292	-178.967	2206
"1782"	42797	4279.6	1166.872	8261.42	-179.129	2207
"1783"	42809	4280.8	1140.791	8265.104	-181.03	2208
"1784"	42849	4284.8	-3448.208	7091.956	-159.524	2209
"1785"	42870	4286.9	1004.525	8252.376	-179.506	2210
"1786"	43021	4302	2460.504	1962.367	-46.275	2211
"1787"	43232	4323.1	2460.352	1962.416	-46.04	2212
"1788"	43240	4323.9	2459.747	1962.091	-46.175	2213
"1789"	43273	4327.2	2456.92	1990.093	-46.275	2214
"1790"	43286	4328.5	2444.352	1993.487	-37.927	2215
"1791"	43326	4332.5	2447.552	1961.602	-43.843	2216
"1792"	43434	4343.3	2440.94	1955.974	-49.084	2217
"1793"	43552	4355.1	3664.905	5158.388	-118.857	2218
"1794"	43562	4356.1	2538.776	2048.219	-35.38	2219
"1795"	43624	4362.3	2527.692	2068.076	-37.319	2220
"1796"	43634	4363.3	2515.265	2064.263	-38.254	2221
"1797"	43670	4366.9	-700.046	2122.918	-35.919	2222
"1798"	43700	4369.9	-749.985	2128.22	-37.49	2223
"1799"	43718	4371.7	-784.416	2129.287	-38.668	2224
"1800"	43736	4373.5	2548.656	2048.15	96.142	2225
"1801"	43739	4373.8	2434.17	1977.387	-38.257	2226
"1802"	43779	4377.8	2477.388	2041.715	-44.903	2228
"1803"	43807	4380.6	2476.375	1961.597	-34.231	2230
"1804"	43846	4384.5	3847.598	4753.417	-104.785	2231
"1805"	43903	4390.2	3824.512	4851.033	-99.418	2232
"1806"	43937	4393.6	3777.118	4935.274	-101.546	2233
"1807"	43962	4396.1	3749.666	4970.703	-105.454	2234
"1808"	43962	4396.1	3753.309	4964.479	-106.927	2235
"1809"	43972	4397.1	4343.738	2408.648	-51.036	2236
"1810"	44002	4400.1	4328.708	2462.326	-55.731	2237
"1811"	44062	4406.1	3665.692	5154.149	-107.744	2239
"1812"	44077	4407.6	3620.168	5250.381	-109.65	2240
"1813"	44086	4408.5	4393.844	2601.557	-54.245	2241
"1814"	44107	4410.6	3579.792	5333.024	-109.314	2242
"1815"	44107	4410.6	4402.112	2620.037	-57.304	2243
"1816"	44122	4412.1	2433.974	2045.718	-42.964	2244
"1817"	44138	4413.7	3543.778	5395.416	-110.692	2245
"1818"	44157	4415.6	4421.706	2658.601	-59.926	2246
"1819"	44294	4429.3	-2411.916	8129.71	-179.931	2247
"1820"	44311	4431	3094.787	1907.835	-37.486	2248
"1821"	44312	4431.1	4492.451	2766.797	-57.31	2249
"1822"	44357	4435.6	-3447.779	7090.107	-159.308	2250
"1823"	44367	4436.6	3115.87	1840.215	-38.98	2251
"1824"	44394	4439.3	2460.298	2047.429	-45.634	2252
"1825"	44400	4439.9	-3447.92	7089.456	-158.042	2253
"1826"	44422	4442.1	2439.23	2070.49	-48.094	2254
"1827"	44436	4443.5	3078.856	1838.189	-35.344	2255
"1828"	44494	4449.3	-3449.879	7087.56	-159.033	2256
"1829"	44673	4467.2	2596.254	1950.438	-44.878	2257
"1830"	44679	4467.8	2578.495	1948.36	-44.874	2258
"1831"	44734	4473.3	2422.906	1955.11	-43.404	2259
"1832"	44738	4473.7	-2187.917	1654.958	-28.547	2260
"1833"	44787	4478.6	-3277.803	7416.636	-161.328	2261
"1834"	44913	4491.2	2929.518	7202.533	-148.483	2262
"1835"	44919	4491.8	4490.726	2770.718	-63.685	2263
"1836"	44928	4492.7	2922.349	7203.361	-149.384	2264
"1837"	44930	4492.9	-3403.282	7193.755	-156.76	2265
"1838"	44934	4493.3	1951.013	1988.394	-36.671	2266
"1839"	44958	4495.7	-3425.007	7167.423	-155.492	2267
"1840"	44984	4498.3	-3431.559	7125.813	-148.526	2268
"1841"	45017	4501.6	-3465.781	7091.391	-155.225	2269
"1842"	45025	4502.4	-3449.483	7089.27	-157.292	2270
"1843"	45038	4503.7	-3478.508	7060.86	-151.061	2272
"1844"	45338	4533.7	-3453.512	7090.76	-160.444	2273
"1845"	45350	4534.9	-3448.818	7087.851	-169.753	2274
"1846"	45413	4541.2	-3450.165	7087.814	-168.903	2275
"1847"	45442	4544.1	2956.267	2170.645	-40.692	2276
"1848"	45504	4550.3	2893.279	2156.938	-39.147	2277
"1849"	45580	4557.9	-2672.693	348.001	-3.422	2278
"1850"	45585	4558.4	-2665.641	350.357	-4.547	2279
"1851"	45663	4566.2	2468.369	2049.377	-45.367	2280
"1852"	45713	4571.2	2485.377	2078.021	-29.054	2281
"1853"	45726	4572.5	2422.142	2030.906	-36.023	2282
"1854"	45741	4574	2401.724	2042.923	-42.899	2283
"1855"	45798	4579.7	2320.354	2039.95	-29.786	2284
"1856"	45807	4580.6	2295.157	2033.968	-29.999	2285
"1857"	46010	4600.9	1843.607	1980.385	-32.972	2286
"1858"	46013	4601.2	2022.669	2002.322	-40.681	2287
"1859"	46178	4617.7	-2445.092	1808.543	-19.301	2288
"1860"	46382	4638.1	2331.128	7869.465	-172.069	2290
